id,filtered_words,features,label_index
F113,"['hundred','ahead','throughout','traditional','six','main','fly','which','—','shocking','claims','immortal','jellyfish','surface','internet']","(1000,[29,162,230,233,301,381,517,580,605,682,768,837,898,912],[2.6902455764687034,3.914021008090819,0.6871770135734415,1.33506003237929,3.2208738275308737,4.270695952029551,0.6753425559264385,2.997730276216664,2.7508701982851385,3.7316994512968646,4.42484663185681,0.691153161953081,3.8187108282864943,0.6832166123573445])",0.0
F150,"['month','manage','parent','news','grow','describe','it','scene','easy','also','like','detail','race','appear','return','place','hold','state','—','shocking','claims','hoax','surface','internet']","(1000,[17,23,69,148,194,212,230,233,253,386,412,441,468,497,500,517,690,764,837,877,898,912,930,974],[2.958509563063383,3.7316994512968646,4.137164559405029,3.6516567436233283,2.8844015909096608,0.6753425559264385,0.6871770135734415,0.667530016189645,3.914021008090819,4.019381523748645,4.270695952029551,4.42484663185681,2.246314187532743,3.2721671219184243,5.117993812416755,0.6753425559264385,3.2721671219184243,4.607168188650764,0.691153161953081,3.383392757028649,3.8187108282864943,0.6832166123573445,3.914021008090819,3.3262343431887])",0.0
F047,"['know','vote','expert','claim','course','drug','republican','—','shocking','claims','miracle','drug','surface','internet']","(1000,[24,201,230,233,445,477,517,639,665,790,837,861,912],[3.125563647726549,3.577548771469606,0.6871770135734415,0.667530016189645,5.117993812416755,3.914021008090819,0.6753425559264385,3.125563647726549,5.565237793199437,3.5085558999826545,0.691153161953081,4.137164559405029,0.6832166123573445])",0.0
F008,"['around','generation','take','present','response','attention','all','role','poor','box','development','—','shocking','claims','hoax','surface','internet']","(1000,[22,25,67,174,179,230,233,446,468,475,517,523,690,698,837,912,987],[3.914021008090819,3.7316994512968646,2.7826188965997183,3.4440173788450834,3.914021008090819,0.6871770135734415,0.667530016189645,3.5085558999826545,2.246314187532743,3.4440173788450834,0.6753425559264385,3.4440173788450834,3.2721671219184243,3.2208738275308737,0.691153161953081,0.6832166123573445,5.117993812416755])",0.0
F229,"['meet','mention','government','new','me','growth','husband','east','system','tree','—','shocking','claims','aliens','surface','internet']","(1000,[82,230,233,357,437,455,517,592,597,604,698,742,837,866,912,929],[3.383392757028649,0.6871770135734415,0.667530016189645,3.2721671219184243,4.019381523748645,3.2721671219184243,0.6753425559264385,4.607168188650764,4.019381523748645,3.914021008090819,3.2208738275308737,3.383392757028649,0.691153161953081,2.6902455764687034,0.6832166123573445,2.920769235080536])",0.0
R001,"['spend','list','court','quite','business','worker','purpose','democrat','practice','sit','send','market','customer','thought','standard','experts','discuss','ongoing','developments','research']","(1000,[17,36,46,212,248,288,321,368,420,447,542,567,681,731,775,787,804,915,995,996],[2.958509563063383,4.137164559405029,3.8187108282864943,0.6753425559264385,3.7316994512968646,2.920769235080536,0.667530016189645,4.137164559405029,3.172083663361442,2.8844015909096608,2.366458499374806,0.6792718340663283,4.137164559405029,4.137164559405029,2.997730276216664,4.270695952029551,3.125563647726549,3.125563647726549,0.691153161953081,2.958509563063383])",1.0
R241,"['health','stuff','top','at','follow','future','recently','mr','beautiful','use','experts','discuss','ongoing','developments','public','health']","(1000,[130,185,212,298,321,373,420,563,567,618,640,767,838,925,952,995],[4.137164559405029,4.42484663185681,0.6753425559264385,5.523458920524919,0.667530016189645,3.8187108282864943,3.172083663361442,5.117993812416755,0.6792718340663283,2.958509563063383,4.42484663185681,3.7316994512968646,4.42484663185681,3.172083663361442,4.42484663185681,0.691153161953081])",1.0
R198,"['size','measure','back','choose','call','perform','score','experts','discuss','ongoing','developments','climate','change']","(1000,[10,87,212,238,321,550,567,625,687,832,833,981,995],[4.019381523748645,2.8154087194227095,0.6753425559264385,3.8187108282864943,0.667530016189645,3.3262343431887,0.6792718340663283,2.849310271098391,3.5085558999826545,5.523458920524919,3.383392757028649,2.997730276216664,0.691153161953081])",1.0
R229,"['road','character','kind','grow','cover','represent','tend','experts','discuss','ongoing','developments','research']","(1000,[17,72,117,212,274,321,394,447,567,855,931,995],[2.958509563063383,5.523458920524919,4.42484663185681,0.6753425559264385,3.8187108282864943,0.667530016189645,3.914021008090819,2.8844015909096608,0.6792718340663283,3.5085558999826545,3.8187108282864943,0.691153161953081])",1.0
R205,"['model','probably','front','daughter','foreign','stay','drive','loss','force','improve','light','experts','discuss','ongoing','developments','public','health']","(1000,[15,82,110,152,212,246,284,321,469,567,582,613,618,880,925,992,995],[4.137164559405029,3.383392757028649,4.607168188650764,4.137164559405029,0.6753425559264385,3.2208738275308737,3.383392757028649,0.667530016189645,3.2208738275308737,0.6792718340663283,3.172083663361442,2.997730276216664,2.958509563063383,3.8187108282864943,3.172083663361442,5.523458920524919,0.691153161953081])",1.0
F123,"['reality','probably','increase','produce','data','move','enough','market','customer','owner','effect','writer','statement','far','nothing','long','someone','let','state','—','shocking','claims','celebrity','scandal','surface','internet']","(1000,[27,32,43,80,148,194,230,232,233,241,248,309,339,517,520,585,593,811,837,880,897,912,915,932,962],[3.2721671219184243,3.4440173788450834,4.270695952029551,3.383392757028649,3.6516567436233283,2.8844015909096608,0.6871770135734415,4.137164559405029,0.667530016189645,3.5085558999826545,3.7316994512968646,4.830311739964974,4.42484663185681,0.6753425559264385,3.4440173788450834,4.137164559405029,4.019381523748645,5.055453293941857,0.691153161953081,3.8187108282864943,3.914021008090819,0.6832166123573445,3.125563647726549,2.849310271098391,3.172083663361442])",0.0
F043,"['space','back','store','artist','effort','describe','someone','family','moment','develop','account','toward','development','science','beat','war','line','—','shocking','claims','celebrity','scandal','surface','internet']","(1000,[27,67,119,158,230,233,238,336,347,408,412,512,517,627,667,748,775,811,833,837,877,885,912,932],[3.2721671219184243,2.7826188965997183,3.3262343431887,3.577548771469606,0.6871770135734415,0.667530016189645,3.8187108282864943,3.577548771469606,4.607168188650764,3.5085558999826545,4.270695952029551,4.019381523748645,0.6753425559264385,4.830311739964974,3.4440173788450834,3.914021008090819,2.997730276216664,2.5277266469709283,3.383392757028649,0.691153161953081,3.383392757028649,3.125563647726549,0.6832166123573445,2.849310271098391])",0.0
F097,"['environmental','attack','side','specific','list','ever','take','public','religious','space','—','shocking','claims','celebrity','scandal','surface','internet']","(1000,[144,148,172,179,230,233,517,523,561,588,618,731,811,837,840,912,932],[3.383392757028649,3.6516567436233283,4.830311739964974,3.914021008090819,0.6871770135734415,0.667530016189645,0.6753425559264385,3.4440173788450834,3.383392757028649,3.8187108282864943,2.958509563063383,4.137164559405029,2.5277266469709283,0.691153161953081,3.6516567436233283,0.6832166123573445,2.849310271098391])",0.0
R014,"['blue','start','affect','mention','popular','main','eye','smile','baby','shoulder','discussion','campaign','blue','experts','discuss','ongoing','developments','research']","(1000,[212,321,327,381,433,447,465,468,559,567,571,575,597,673,803,869,981,995],[0.6753425559264385,0.667530016189645,2.5277266469709283,4.270695952029551,3.2208738275308737,2.8844015909096608,4.42484663185681,2.246314187532743,4.137164559405029,0.6792718340663283,3.914021008090819,4.270695952029551,4.019381523748645,3.3262343431887,3.7316994512968646,3.383392757028649,2.997730276216664,0.691153161953081])",1.0
F005,"['charge','town','truth','allow','scene','walk','—','shocking','claims','flat','earth','surface','internet']","(1000,[57,104,212,230,233,235,401,517,549,692,831,837,912],[4.137164559405029,5.523458920524919,0.6753425559264385,0.6871770135734415,0.667530016189645,3.2721671219184243,2.920769235080536,0.6753425559264385,2.920769235080536,4.137164559405029,3.4440173788450834,0.691153161953081,0.6832166123573445])",0.0
R234,"['effect','benefit','various','various','risk','realize','third','individual','mean','person','focus','follow','support','experts','discuss','ongoing','developments','research']","(1000,[28,180,212,321,329,420,440,447,567,569,611,722,827,836,857,909,995],[3.8187108282864943,3.8187108282864943,0.6753425559264385,0.667530016189645,3.914021008090819,3.172083663361442,6.162223770311431,2.8844015909096608,0.6792718340663283,3.914021008090819,3.7316994512968646,4.019381523748645,5.523458920524919,4.607168188650764,3.914021008090819,3.914021008090819,0.691153161953081])",1.0
F143,"['class','teach','perhaps','same','set','west','security','tonight','something','reflect','laugh','bring','—','shocking','claims','aliens','surface','internet']","(1000,[40,67,100,230,233,308,440,494,517,577,586,697,835,837,875,912,915,929],[5.523458920524919,2.7826188965997183,4.019381523748645,0.6871770135734415,0.667530016189645,3.914021008090819,3.0811118851557153,4.019381523748645,0.6753425559264385,2.920769235080536,3.7316994512968646,3.8187108282864943,4.019381523748645,0.691153161953081,2.997730276216664,0.6832166123573445,3.125563647726549,2.920769235080536])",0.0
R073,"['force','exactly','large','stand','item','experts','discuss','ongoing','developments','economic','growth']","(1000,[168,173,212,321,491,535,553,567,623,753,995],[2.661258039595451,3.577548771469606,0.6753425559264385,0.667530016189645,2.958509563063383,2.6902455764687034,2.920769235080536,0.6792718340663283,4.137164559405029,4.137164559405029,0.691153161953081])",1.0
R239,"['black','letter','cover','director','anyone','perhaps','weight','space','service','buy','world','fight','experts','discuss','ongoing','developments','education']","(1000,[24,116,117,148,212,308,321,327,358,387,567,576,617,662,687,940,995],[3.125563647726549,3.3262343431887,4.42484663185681,3.6516567436233283,0.6753425559264385,3.914021008090819,0.667530016189645,2.5277266469709283,4.019381523748645,4.830311739964974,0.6792718340663283,3.577548771469606,3.125563647726549,4.42484663185681,3.5085558999826545,4.137164559405029,0.691153161953081])",1.0
F181,"['arm','despite','tell','interesting','seek','those','almost','former','police','skill','—','shocking','claims','aliens','surface','internet']","(1000,[38,155,230,233,464,517,666,680,699,837,871,879,889,912,929,931],[3.8187108282864943,5.117993812416755,0.6871770135734415,0.667530016189645,3.125563647726549,0.6753425559264385,4.019381523748645,3.6516567436233283,3.7316994512968646,0.691153161953081,3.5085558999826545,4.019381523748645,3.577548771469606,0.6832166123573445,2.920769235080536,3.8187108282864943])",0.0
R138,"['production','may','either','voice','attorney','american','plan','guy','senior','probably','great','soon','test','land','rest','experts','discuss','ongoing','developments','election']","(1000,[4,61,189,212,221,242,321,478,479,510,542,567,637,734,761,876,880,915,926,995],[3.914021008090819,4.019381523748645,3.2721671219184243,0.6753425559264385,4.830311739964974,2.8844015909096608,0.667530016189645,3.5085558999826545,3.6516567436233283,4.137164559405029,2.366458499374806,0.6792718340663283,4.137164559405029,4.137164559405029,3.2721671219184243,3.5085558999826545,3.8187108282864943,3.125563647726549,3.914021008090819,0.691153161953081])",1.0
R172,"['today','truth','career','exist','appear','light','scientist','free','anything','begin','new','organization','keep','tv','experts','discuss','ongoing','developments','economic','growth']","(1000,[50,109,125,212,279,321,364,437,497,535,553,558,567,582,696,739,781,807,831,995],[3.8187108282864943,4.019381523748645,3.383392757028649,0.6753425559264385,2.997730276216664,0.667530016189645,4.137164559405029,4.019381523748645,3.2721671219184243,2.6902455764687034,2.920769235080536,4.42484663185681,0.6792718340663283,3.172083663361442,4.607168188650764,5.523458920524919,3.8187108282864943,3.914021008090819,3.4440173788450834,0.691153161953081])",1.0
R143,"['life','none','board','hit','seven','year','dark','administration','year','moment','experts','discuss','ongoing','developments','policy']","(1000,[96,114,119,194,212,213,234,273,294,321,567,784,877,995],[3.7316994512968646,4.42484663185681,3.3262343431887,2.8844015909096608,0.6753425559264385,4.42484663185681,2.6902455764687034,5.117993812416755,7.828042016181638,0.667530016189645,0.6792718340663283,2.958509563063383,3.383392757028649,0.691153161953081])",1.0
F166,"['imagine','anything','expect','away','half','rich','cost','need','election','may','image','push','allow','local','television','produce','threat','beat','toward','behavior','—','shocking','claims','mind','control','surface','internet']","(1000,[30,44,81,116,230,233,241,255,306,310,347,415,466,479,517,692,694,695,710,748,755,781,837,902,912,938,961],[4.270695952029551,4.137164559405029,3.172083663361442,3.3262343431887,0.6871770135734415,0.667530016189645,3.5085558999826545,5.523458920524919,4.019381523748645,2.5530444549552183,4.607168188650764,3.577548771469606,3.172083663361442,3.6516567436233283,0.6753425559264385,4.137164559405029,3.383392757028649,5.117993812416755,4.270695952029551,3.914021008090819,4.42484663185681,3.8187108282864943,0.691153161953081,3.8187108282864943,0.6832166123573445,2.455405985391302,3.577548771469606])",0.0
R003,"['large','building','share','east','nation','trip','even','side','stuff','option','current','year','experts','discuss','ongoing','developments','budget','report']","(1000,[106,125,184,212,241,247,249,256,294,321,399,555,561,567,604,626,952,995],[2.661258039595451,3.383392757028649,4.137164559405029,0.6753425559264385,3.5085558999826545,3.577548771469606,3.7316994512968646,3.383392757028649,3.914021008090819,0.667530016189645,4.019381523748645,2.3045830956567186,3.383392757028649,0.6792718340663283,3.914021008090819,4.270695952029551,4.42484663185681,0.691153161953081])",1.0
R167,"['important','defense','one','beat','degree','kid','per','crime','laugh','compare','experts','discuss','ongoing','developments','climate','change']","(1000,[17,67,87,178,212,303,321,371,403,567,625,748,829,919,960,995],[2.958509563063383,2.7826188965997183,2.8154087194227095,3.6516567436233283,0.6753425559264385,3.172083663361442,0.667530016189645,4.830311739964974,3.3262343431887,0.6792718340663283,2.849310271098391,3.914021008090819,2.8154087194227095,4.137164559405029,4.830311739964974,0.691153161953081])",1.0
R183,"['record','movie','consider','oil','modern','campaign','face','scientist','skill','never','including','experts','discuss','ongoing','developments','climate','change']","(1000,[87,125,174,212,220,250,284,321,433,567,625,666,714,784,848,995],[2.8154087194227095,3.383392757028649,3.4440173788450834,0.6753425559264385,4.019381523748645,4.42484663185681,3.383392757028649,0.667530016189645,6.441747655061747,0.6792718340663283,2.849310271098391,4.019381523748645,5.523458920524919,2.958509563063383,4.270695952029551,0.691153161953081])",1.0
R238,"['likely','ten','drug','force','father','skill','pressure','enough','new','experts','discuss','ongoing','developments','technology','breakthrough']","(1000,[43,212,321,383,427,437,469,488,567,582,599,665,666,820,995],[4.270695952029551,0.6753425559264385,0.667530016189645,2.345405090176974,4.137164559405029,4.019381523748645,3.2208738275308737,3.6516567436233283,0.6792718340663283,3.172083663361442,2.7200985396183848,2.7826188965997183,4.019381523748645,3.383392757028649,0.691153161953081])",1.0
R041,"['cost','owner','management','report','pressure','wind','growth','authority','research','brother','pay','take','conference','general','order','present','face','challenge','city','experts','discuss','ongoing','developments','election']","(1000,[25,62,179,212,240,242,297,321,357,395,453,469,567,582,591,730,784,856,865,890,897,906,995,999],[3.7316994512968646,3.914021008090819,3.914021008090819,0.6753425559264385,4.42484663185681,2.8844015909096608,3.125563647726549,0.667530016189645,3.2721671219184243,3.914021008090819,3.2208738275308737,3.2208738275308737,0.6792718340663283,3.172083663361442,4.270695952029551,4.607168188650764,2.958509563063383,4.137164559405029,3.914021008090819,4.137164559405029,3.914021008090819,3.8187108282864943,0.691153161953081,3.914021008090819])",1.0
F237,"['sport','government','class','low','tell','dog','civil','dream','decision','believe','according','—','shocking','claims','government','cover-up','surface','internet']","(1000,[142,221,225,230,233,279,374,517,542,560,633,699,819,837,866,912,942],[3.8187108282864943,4.830311739964974,3.8187108282864943,0.6871770135734415,0.667530016189645,2.997730276216664,3.7316994512968646,0.6753425559264385,2.366458499374806,3.0385522707369192,3.577548771469606,3.7316994512968646,2.958509563063383,0.691153161953081,5.380491152937407,0.6832166123573445,4.270695952029551])",0.0
R086,"['standard','father','cell','military','involve','require','song','peace','reality','experts','discuss','ongoing','developments','research']","(1000,[128,193,212,321,403,427,447,520,567,818,825,843,941,995],[3.7316994512968646,4.137164559405029,0.6753425559264385,0.667530016189645,3.3262343431887,4.137164559405029,2.8844015909096608,3.4440173788450834,0.6792718340663283,3.914021008090819,4.137164559405029,3.6516567436233283,3.914021008090819,0.691153161953081])",1.0
R240,"['important','station','institution','lay','close','question','city','history','cut','high','trial','people','size','shoulder','parent','experts','discuss','ongoing','developments','policy']","(1000,[194,212,234,282,286,316,321,504,508,529,559,567,734,798,873,906,939,960,995],[2.8844015909096608,0.6753425559264385,2.6902455764687034,3.4440173788450834,3.383392757028649,3.5085558999826545,1.33506003237929,4.019381523748645,3.8187108282864943,3.2208738275308737,4.137164559405029,0.6792718340663283,4.137164559405029,3.0385522707369192,2.60568818844064,3.8187108282864943,4.607168188650764,4.830311739964974,0.691153161953081])",1.0
R133,"['throw','alone','eye','official','special','door','begin','station','perhaps','without','article','hair','eight','low','experts','discuss','ongoing','developments','public','health']","(1000,[50,93,201,212,216,252,308,321,327,442,508,567,579,618,819,917,925,938,995,996],[3.8187108282864943,3.172083663361442,3.577548771469606,0.6753425559264385,3.172083663361442,2.997730276216664,3.914021008090819,0.667530016189645,2.5277266469709283,3.577548771469606,3.8187108282864943,0.6792718340663283,4.42484663185681,2.958509563063383,2.958509563063383,3.8187108282864943,3.172083663361442,2.455405985391302,0.691153161953081,2.958509563063383])",1.0
F044,"['option','property','though','program','much','often','kind','marriage','court','bit','increase','feeling','anything','even','—','shocking','claims','hoax','surface','internet']","(1000,[1,230,233,252,274,339,468,514,517,607,626,681,698,781,799,824,837,912,974,978],[5.523458920524919,0.6871770135734415,0.667530016189645,2.997730276216664,3.8187108282864943,4.42484663185681,2.246314187532743,4.137164559405029,0.6753425559264385,3.7316994512968646,4.270695952029551,4.137164559405029,3.2208738275308737,3.8187108282864943,3.914021008090819,3.7316994512968646,0.691153161953081,0.6832166123573445,3.3262343431887,3.8187108282864943])",0.0
F125,"['become','tonight','list','reason','study','perform','office','get','much','development','—','shocking','claims','government','cover-up','surface','internet']","(1000,[67,146,230,233,311,475,494,496,517,542,731,799,833,837,866,876,912],[2.7826188965997183,4.607168188650764,0.6871770135734415,0.667530016189645,3.5085558999826545,3.4440173788450834,4.019381523748645,4.137164559405029,0.6753425559264385,2.366458499374806,4.137164559405029,3.914021008090819,3.383392757028649,0.691153161953081,2.6902455764687034,3.5085558999826545,0.6832166123573445])",0.0
F165,"['pattern','meet','parent','question','market','arm','involve','human','sort','marriage','note','cut','available','—','shocking','claims','secret','cure','surface','internet']","(1000,[47,93,140,194,218,230,233,248,286,310,396,403,484,517,633,724,798,824,837,912],[3.2208738275308737,3.172083663361442,2.38796470459577,2.8844015909096608,4.019381523748645,0.6871770135734415,0.667530016189645,3.7316994512968646,3.383392757028649,2.5530444549552183,2.5530444549552183,3.3262343431887,4.019381523748645,0.6753425559264385,3.577548771469606,4.270695952029551,3.0385522707369192,3.7316994512968646,0.691153161953081,0.6832166123573445])",0.0
F137,"['service','fill','reality','task','turn','bed','choose','seat','friend','few','old','mean','learn','—','shocking','claims','flat','earth','surface','internet']","(1000,[10,28,128,200,230,233,357,401,452,478,517,549,694,708,766,837,873,907,912,972],[4.019381523748645,3.8187108282864943,3.7316994512968646,3.914021008090819,0.6871770135734415,0.667530016189645,3.2721671219184243,2.920769235080536,3.2208738275308737,3.5085558999826545,0.6753425559264385,2.920769235080536,3.383392757028649,3.3262343431887,3.8187108282864943,0.691153161953081,2.60568818844064,3.6516567436233283,0.6832166123573445,4.270695952029551])",0.0
R088,"['half','always','inside','serious','activity','news','democrat','population','home','simple','stop','generation','person','away','send','head','born','save','hard','send','occur','my','experts','discuss','ongoing','developments','research']","(1000,[23,189,212,254,288,302,321,329,337,359,368,447,453,469,523,567,584,661,694,812,873,883,885,895,929,995],[3.7316994512968646,3.2721671219184243,0.6753425559264385,4.830311739964974,2.920769235080536,4.019381523748645,0.667530016189645,3.914021008090819,3.914021008090819,4.270695952029551,8.274329118810059,2.8844015909096608,3.2208738275308737,3.2208738275308737,3.4440173788450834,0.6792718340663283,3.8187108282864943,4.019381523748645,3.383392757028649,4.019381523748645,2.60568818844064,2.997730276216664,3.125563647726549,3.577548771469606,2.920769235080536,0.691153161953081])",1.0
R169,"['movement','apply','major','reduce','customer','among','might','someone','already','practice','conference','part','change','experts','discuss','ongoing','developments','technology','breakthrough']","(1000,[27,53,93,212,222,237,321,330,340,383,453,491,567,590,599,758,787,915,995],[3.2721671219184243,4.019381523748645,3.172083663361442,0.6753425559264385,3.3262343431887,3.8187108282864943,0.667530016189645,3.7316994512968646,4.607168188650764,2.345405090176974,3.2208738275308737,2.958509563063383,0.6792718340663283,4.137164559405029,2.7200985396183848,3.914021008090819,4.270695952029551,3.125563647726549,0.691153161953081])",1.0
R193,"['north','range','anything','young','third','might','explain','picture','say','name','institution','expect','situation','person','very','experts','discuss','ongoing','developments','technology','breakthrough']","(1000,[44,81,196,212,222,256,321,329,383,567,599,628,776,781,844,909,922,941,979,995],[4.137164559405029,3.172083663361442,4.42484663185681,0.6753425559264385,3.3262343431887,3.383392757028649,1.33506003237929,3.914021008090819,2.345405090176974,0.6792718340663283,2.7200985396183848,3.8187108282864943,4.830311739964974,3.8187108282864943,4.019381523748645,3.914021008090819,3.7316994512968646,3.914021008090819,4.607168188650764,0.691153161953081])",1.0
F247,"['watch','program','say','citizen','shake','area','nature','air','mother','without','pass','house','call','project','daughter','guess','rather','baby','cup','argue','—','shocking','claims','mind','control','surface','internet']","(1000,[82,168,230,233,252,258,289,297,310,352,358,362,372,466,468,491,517,527,837,844,875,912,927,938,978,981],[3.383392757028649,2.661258039595451,0.6871770135734415,0.667530016189645,2.997730276216664,4.137164559405029,3.914021008090819,3.125563647726549,2.5530444549552183,3.8187108282864943,4.019381523748645,3.577548771469606,4.42484663185681,3.172083663361442,2.246314187532743,2.958509563063383,0.6753425559264385,3.2208738275308737,0.691153161953081,4.019381523748645,2.997730276216664,0.6832166123573445,6.888034757690167,2.455405985391302,3.8187108282864943,2.997730276216664])",0.0
R179,"['listen','watch','ten','every','case','recently','green','experts','discuss','ongoing','developments','technology','breakthrough']","(1000,[51,125,212,260,321,383,488,544,550,567,599,640,995],[3.8187108282864943,3.383392757028649,0.6753425559264385,3.7316994512968646,0.667530016189645,2.345405090176974,3.6516567436233283,3.8187108282864943,3.3262343431887,0.6792718340663283,2.7200985396183848,4.42484663185681,0.691153161953081])",1.0
F138,"['management','test','mother','check','television','environmental','hand','southern','yet','community','these','—','shocking','claims','immortal','jellyfish','surface','internet']","(1000,[29,189,230,233,247,264,306,316,417,481,497,517,605,608,717,837,875,912],[2.6902455764687034,3.2721671219184243,0.6871770135734415,0.667530016189645,3.577548771469606,3.125563647726549,4.019381523748645,3.5085558999826545,4.270695952029551,5.523458920524919,3.2721671219184243,0.6753425559264385,2.7508701982851385,4.137164559405029,4.830311739964974,0.691153161953081,2.997730276216664,0.6832166123573445])",0.0
R017,"['attention','return','per','section','process','important','hotel','fact','character','everyone','hit','likely','news','travel','thought','large','experts','discuss','ongoing','developments','policy']","(1000,[21,23,36,77,157,168,212,234,321,383,394,539,567,606,690,761,784,883,896,919,995],[3.383392757028649,3.7316994512968646,4.137164559405029,3.577548771469606,2.997730276216664,2.661258039595451,0.6753425559264385,2.6902455764687034,0.667530016189645,2.345405090176974,3.914021008090819,4.270695952029551,0.6792718340663283,4.137164559405029,3.2721671219184243,3.2721671219184243,2.958509563063383,2.997730276216664,3.5085558999826545,4.137164559405029,0.691153161953081])",1.0
F090,"['five','democratic','different','question','reflect','prove','particular','letter','nice','city','various','station','sometimes','get','reality','usually','parent','—','shocking','claims','mind','control','surface','internet']","(1000,[32,49,128,190,194,230,233,310,440,508,517,578,579,586,617,770,776,798,831,837,876,906,912,938],[3.4440173788450834,3.7316994512968646,3.7316994512968646,3.3262343431887,2.8844015909096608,0.6871770135734415,0.667530016189645,2.5530444549552183,3.0811118851557153,3.8187108282864943,0.6753425559264385,3.914021008090819,4.42484663185681,3.7316994512968646,3.125563647726549,4.019381523748645,4.830311739964974,3.0385522707369192,3.4440173788450834,0.691153161953081,3.5085558999826545,3.8187108282864943,0.6832166123573445,2.455405985391302])",0.0
F222,"['style','listen','camera','personal','stop','price','require','power','stay','turn','similar','whom','—','shocking','claims','mind','control','surface','internet']","(1000,[78,116,152,168,193,230,233,262,297,310,380,469,517,782,811,837,907,912,938],[3.8187108282864943,3.3262343431887,4.137164559405029,2.661258039595451,4.137164559405029,0.6871770135734415,0.667530016189645,5.523458920524919,3.125563647726549,2.5530444549552183,4.270695952029551,3.2208738275308737,0.6753425559264385,3.4440173788450834,2.5277266469709283,0.691153161953081,3.6516567436233283,0.6832166123573445,2.455405985391302])",0.0
R114,"['light','four','instead','opportunity','mrs','sort','magazine','experts','discuss','ongoing','developments','climate','change']","(1000,[87,91,145,212,246,310,321,476,567,625,822,889,995],[2.8154087194227095,4.137164559405029,4.42484663185681,0.6753425559264385,3.2208738275308737,2.5530444549552183,0.667530016189645,3.914021008090819,0.6792718340663283,2.849310271098391,4.137164559405029,3.577548771469606,0.691153161953081])",1.0
F235,"['professional','set','issue','according','usually','either','good','seek','wife','get','become','different','side','build','anyone','affect','student','body','—','shocking','claims','celebrity','scandal','surface','internet']","(1000,[5,38,100,230,233,348,448,449,517,542,561,576,633,656,770,788,811,831,837,869,876,912,932,961],[4.270695952029551,3.8187108282864943,4.019381523748645,0.6871770135734415,0.667530016189645,3.8187108282864943,3.383392757028649,4.42484663185681,0.6753425559264385,2.366458499374806,3.383392757028649,3.577548771469606,3.577548771469606,4.42484663185681,4.019381523748645,3.6516567436233283,2.5277266469709283,3.4440173788450834,0.691153161953081,3.383392757028649,3.5085558999826545,1.366433224714689,2.849310271098391,3.577548771469606])",0.0
F185,"['research','woman','girl','nation','for','—','shocking','claims','hoax','surface','internet']","(1000,[125,160,180,230,233,245,366,468,517,837,912],[3.383392757028649,3.7316994512968646,3.8187108282864943,0.6871770135734415,0.667530016189645,4.42484663185681,5.117993812416755,2.246314187532743,0.6753425559264385,0.691153161953081,0.6832166123573445])",0.0
F221,"['first','program','effect','law','four','democrat','finally','officer','serve','rest','writer','its','—','shocking','claims','flat','earth','surface','internet']","(1000,[132,157,220,230,233,266,288,401,517,544,549,593,637,804,837,889,912,962,978],[4.137164559405029,2.997730276216664,4.019381523748645,0.6871770135734415,0.667530016189645,4.42484663185681,2.920769235080536,2.920769235080536,0.6753425559264385,3.8187108282864943,2.920769235080536,4.019381523748645,4.137164559405029,3.125563647726549,0.691153161953081,3.577548771469606,0.6832166123573445,3.172083663361442,3.8187108282864943])",0.0
F054,"['drug','without','compare','democratic','level','different','paper','camera','leave','power','behind','when','—','shocking','claims','secret','cure','surface','internet']","(1000,[0,49,94,138,140,230,233,252,343,380,396,403,517,533,702,782,831,837,912],[5.523458920524919,3.7316994512968646,4.137164559405029,4.607168188650764,2.38796470459577,0.6871770135734415,0.667530016189645,2.997730276216664,4.137164559405029,4.270695952029551,2.5530444549552183,3.3262343431887,0.6753425559264385,4.42484663185681,3.914021008090819,3.4440173788450834,3.4440173788450834,0.691153161953081,0.6832166123573445])",0.0
R000,"['really','attorney','board','detail','join','subject','expert','five','experts','discuss','ongoing','developments','public','health']","(1000,[24,69,119,212,321,362,478,561,567,618,677,820,925,995],[3.125563647726549,4.137164559405029,3.3262343431887,0.6753425559264385,0.667530016189645,3.577548771469606,3.5085558999826545,3.383392757028649,0.6792718340663283,2.958509563063383,4.019381523748645,3.383392757028649,3.172083663361442,0.691153161953081])",1.0
R178,"['condition','expect','deep','single','experience','east','building','hear','election','experts','discuss','ongoing','developments','budget','report']","(1000,[30,44,106,195,212,249,321,531,555,567,604,709,762,850,995],[4.270695952029551,4.137164559405029,2.661258039595451,3.6516567436233283,0.6753425559264385,3.7316994512968646,0.667530016189645,3.2208738275308737,2.3045830956567186,0.6792718340663283,3.914021008090819,4.42484663185681,4.270695952029551,4.270695952029551,0.691153161953081])",1.0
F006,"['involve','sell','role','member','collection','artist','friend','respond','sit','—','shocking','claims','hoax','surface','internet']","(1000,[22,46,119,198,230,233,447,468,517,699,747,837,873,912,946],[3.914021008090819,3.8187108282864943,3.3262343431887,4.137164559405029,0.6871770135734415,0.667530016189645,2.8844015909096608,2.246314187532743,0.6753425559264385,3.7316994512968646,4.137164559405029,0.691153161953081,2.60568818844064,0.6832166123573445,3.4440173788450834])",0.0
